Gene stable ID	Transcript stable ID	HGNC ID	HGNC symbol
ENSG00000281151	ENST00000629665	HGNC:6296	KCNQ2
ENSG00000281151	ENST00000625847	HGNC:6296	KCNQ2
ENSG00000281151	ENST00000630174	HGNC:6296	KCNQ2
ENSG00000184156	ENST00000388996	HGNC:6297	KCNQ3
ENSG00000184156	ENST00000639496	HGNC:6297	KCNQ3
ENSG00000184156	ENST00000521134	HGNC:6297	KCNQ3
ENSG00000184156	ENST00000519445	HGNC:6297	KCNQ3
ENSG00000184156	ENST00000519589	HGNC:6297	KCNQ3
ENSG00000184156	ENST00000638588	HGNC:6297	KCNQ3
ENSG00000184156	ENST00000639358	HGNC:6297	KCNQ3
ENSG00000184156	ENST00000621976	HGNC:6297	KCNQ3
ENSG00000185760	ENST00000342056	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000628967	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000370398	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000370392	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000629977	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000443915	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000441538	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000427928	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000403813	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000414165	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000355194	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000402622	HGNC:6299	KCNQ5
ENSG00000185760	ENST00000355635	HGNC:6299	KCNQ5
ENSG00000068796	ENST00000401507	HGNC:6318	KIF2A
ENSG00000068796	ENST00000407818	HGNC:6318	KIF2A
ENSG00000068796	ENST00000509663	HGNC:6318	KIF2A
ENSG00000068796	ENST00000381103	HGNC:6318	KIF2A
ENSG00000068796	ENST00000514082	HGNC:6318	KIF2A
ENSG00000068796	ENST00000504883	HGNC:6318	KIF2A
ENSG00000068796	ENST00000512541	HGNC:6318	KIF2A
ENSG00000068796	ENST00000506857	HGNC:6318	KIF2A
ENSG00000068796	ENST00000673733	HGNC:6318	KIF2A
ENSG00000068796	ENST00000512006	HGNC:6318	KIF2A
ENSG00000068796	ENST00000509624	HGNC:6318	KIF2A
ENSG00000168280	ENST00000435030	HGNC:6325	KIF5C
ENSG00000168280	ENST00000450621	HGNC:6325	KIF5C
ENSG00000168280	ENST00000464066	HGNC:6325	KIF5C
ENSG00000168280	ENST00000460377	HGNC:6325	KIF5C
ENSG00000168280	ENST00000482151	HGNC:6325	KIF5C
ENSG00000276734	ENST00000621030	HGNC:6325	KIF5C
ENSG00000276734	ENST00000615027	HGNC:6325	KIF5C
ENSG00000276734	ENST00000612114	HGNC:6325	KIF5C
ENSG00000276734	ENST00000619825	HGNC:6325	KIF5C
ENSG00000276734	ENST00000616530	HGNC:6325	KIF5C
ENSG00000157404	ENST00000412167	HGNC:6342	KIT
ENSG00000157404	ENST00000288135	HGNC:6342	KIT
ENSG00000157404	ENST00000514582	HGNC:6342	KIT
ENSG00000157404	ENST00000512959	HGNC:6342	KIT
ENSG00000049130	ENST00000378535	HGNC:6343	KITLG
ENSG00000049130	ENST00000644744	HGNC:6343	KITLG
ENSG00000049130	ENST00000347404	HGNC:6343	KITLG
ENSG00000049130	ENST00000646633	HGNC:6343	KITLG
ENSG00000049130	ENST00000357116	HGNC:6343	KITLG
ENSG00000049130	ENST00000552044	HGNC:6343	KITLG
ENSG00000105610	ENST00000264834	HGNC:6345	KLF1
ENSG00000102349	ENST00000476898	HGNC:6351	KLF8
ENSG00000102349	ENST00000462627	HGNC:6351	KLF8
ENSG00000102349	ENST00000468660	HGNC:6351	KLF8
ENSG00000102349	ENST00000358094	HGNC:6351	KLF8
ENSG00000102349	ENST00000374928	HGNC:6351	KLF8
ENSG00000102349	ENST00000640927	HGNC:6351	KLF8
ENSG00000138160	ENST00000260731	HGNC:6388	KIF11
ENSG00000079616	ENST00000561482	HGNC:6391	KIF22
ENSG00000079616	ENST00000160827	HGNC:6391	KIF22
ENSG00000079616	ENST00000569636	HGNC:6391	KIF22
ENSG00000079616	ENST00000570173	HGNC:6391	KIF22
ENSG00000079616	ENST00000400751	HGNC:6391	KIF22
ENSG00000079616	ENST00000569382	HGNC:6391	KIF22
ENSG00000079616	ENST00000563666	HGNC:6391	KIF22
ENSG00000079616	ENST00000563263	HGNC:6391	KIF22
ENSG00000079616	ENST00000565736	HGNC:6391	KIF22
ENSG00000079616	ENST00000568312	HGNC:6391	KIF22
ENSG00000118162	ENST00000338134	HGNC:6404	KPTN
ENSG00000118162	ENST00000600551	HGNC:6404	KPTN
ENSG00000118162	ENST00000594208	HGNC:6404	KPTN
ENSG00000118162	ENST00000595554	HGNC:6404	KPTN
ENSG00000118162	ENST00000600271	HGNC:6404	KPTN
ENSG00000118162	ENST00000594139	HGNC:6404	KPTN
ENSG00000118162	ENST00000595484	HGNC:6404	KPTN
ENSG00000118162	ENST00000602193	HGNC:6404	KPTN
ENSG00000118162	ENST00000598699	HGNC:6404	KPTN
ENSG00000133703	ENST00000311936	HGNC:6407	KRAS
ENSG00000133703	ENST00000256078	HGNC:6407	KRAS
ENSG00000133703	ENST00000557334	HGNC:6407	KRAS
ENSG00000133703	ENST00000556131	HGNC:6407	KRAS
ENSG00000204103	ENST00000373313	HGNC:6408	MAFB
ENSG00000169083	ENST00000374690	HGNC:644	AR
ENSG00000169083	ENST00000513847	HGNC:644	AR
ENSG00000169083	ENST00000504326	HGNC:644	AR
ENSG00000169083	ENST00000514029	HGNC:644	AR
ENSG00000169083	ENST00000396044	HGNC:644	AR
ENSG00000169083	ENST00000396043	HGNC:644	AR
ENSG00000169083	ENST00000613054	HGNC:644	AR
ENSG00000169083	ENST00000612010	HGNC:644	AR
ENSG00000169083	ENST00000612452	HGNC:644	AR
ENSG00000198910	ENST00000370060	HGNC:6470	L1CAM
ENSG00000198910	ENST00000370055	HGNC:6470	L1CAM
ENSG00000198910	ENST00000370058	HGNC:6470	L1CAM
ENSG00000198910	ENST00000361699	HGNC:6470	L1CAM
ENSG00000198910	ENST00000491983	HGNC:6470	L1CAM
ENSG00000198910	ENST00000474853	HGNC:6470	L1CAM
ENSG00000198910	ENST00000455590	HGNC:6470	L1CAM
ENSG00000198910	ENST00000496122	HGNC:6470	L1CAM
ENSG00000198910	ENST00000484652	HGNC:6470	L1CAM
ENSG00000198910	ENST00000439496	HGNC:6470	L1CAM
ENSG00000198910	ENST00000407935	HGNC:6470	L1CAM
ENSG00000198910	ENST00000420165	HGNC:6470	L1CAM
ENSG00000198910	ENST00000458029	HGNC:6470	L1CAM
ENSG00000198910	ENST00000460553	HGNC:6470	L1CAM
ENSG00000198910	ENST00000616195	HGNC:6470	L1CAM
ENSG00000198910	ENST00000361981	HGNC:6470	L1CAM
ENSG00000144218	ENST00000409236	HGNC:6473	AFF3
ENSG00000144218	ENST00000671937	HGNC:6473	AFF3
ENSG00000144218	ENST00000445815	HGNC:6473	AFF3
ENSG00000144218	ENST00000409579	HGNC:6473	AFF3
ENSG00000144218	ENST00000672756	HGNC:6473	AFF3
ENSG00000144218	ENST00000672204	HGNC:6473	AFF3
ENSG00000144218	ENST00000430789	HGNC:6473	AFF3
ENSG00000144218	ENST00000672269	HGNC:6473	AFF3
ENSG00000144218	ENST00000673529	HGNC:6473	AFF3
ENSG00000144218	ENST00000498090	HGNC:6473	AFF3
ENSG00000144218	ENST00000432037	HGNC:6473	AFF3
ENSG00000144218	ENST00000423966	HGNC:6473	AFF3
ENSG00000144218	ENST00000441400	HGNC:6473	AFF3
ENSG00000144218	ENST00000673328	HGNC:6473	AFF3
ENSG00000144218	ENST00000424600	HGNC:6473	AFF3
ENSG00000144218	ENST00000416492	HGNC:6473	AFF3
ENSG00000144218	ENST00000673232	HGNC:6473	AFF3
ENSG00000144218	ENST00000672197	HGNC:6473	AFF3
ENSG00000144218	ENST00000440445	HGNC:6473	AFF3
ENSG00000144218	ENST00000672857	HGNC:6473	AFF3
ENSG00000144218	ENST00000672047	HGNC:6473	AFF3
ENSG00000144218	ENST00000415384	HGNC:6473	AFF3
ENSG00000144218	ENST00000427118	HGNC:6473	AFF3
ENSG00000144218	ENST00000672999	HGNC:6473	AFF3
ENSG00000144218	ENST00000483600	HGNC:6473	AFF3
ENSG00000144218	ENST00000672822	HGNC:6473	AFF3
ENSG00000144218	ENST00000317233	HGNC:6473	AFF3
ENSG00000101680	ENST00000389658	HGNC:6481	LAMA1
ENSG00000101680	ENST00000492048	HGNC:6481	LAMA1
ENSG00000101680	ENST00000488064	HGNC:6481	LAMA1
ENSG00000101680	ENST00000579014	HGNC:6481	LAMA1
ENSG00000101680	ENST00000488089	HGNC:6481	LAMA1
ENSG00000101680	ENST00000490190	HGNC:6481	LAMA1
ENSG00000101680	ENST00000484335	HGNC:6481	LAMA1
ENSG00000101680	ENST00000585178	HGNC:6481	LAMA1
ENSG00000101680	ENST00000638611	HGNC:6481	LAMA1
ENSG00000196569	ENST00000421865	HGNC:6482	LAMA2
ENSG00000196569	ENST00000466230	HGNC:6482	LAMA2
ENSG00000196569	ENST00000645154	HGNC:6482	LAMA2
ENSG00000196569	ENST00000498257	HGNC:6482	LAMA2
ENSG00000196569	ENST00000494137	HGNC:6482	LAMA2
ENSG00000196569	ENST00000618192	HGNC:6482	LAMA2
ENSG00000196569	ENST00000617695	HGNC:6482	LAMA2
ENSG00000091136	ENST00000472714	HGNC:6486	LAMB1
ENSG00000091136	ENST00000393561	HGNC:6486	LAMB1
ENSG00000091136	ENST00000222399	HGNC:6486	LAMB1
ENSG00000091136	ENST00000474380	HGNC:6486	LAMB1
ENSG00000091136	ENST00000468518	HGNC:6486	LAMB1
ENSG00000091136	ENST00000491196	HGNC:6486	LAMB1
ENSG00000091136	ENST00000470995	HGNC:6486	LAMB1
ENSG00000091136	ENST00000468999	HGNC:6486	LAMB1
ENSG00000091136	ENST00000476039	HGNC:6486	LAMB1
ENSG00000091136	ENST00000479448	HGNC:6486	LAMB1
ENSG00000091136	ENST00000393560	HGNC:6486	LAMB1
ENSG00000091136	ENST00000439976	HGNC:6486	LAMB1
ENSG00000091136	ENST00000393559	HGNC:6486	LAMB1
ENSG00000095139	ENST00000392859	HGNC:649	ARCN1
ENSG00000095139	ENST00000359415	HGNC:649	ARCN1
ENSG00000095139	ENST00000534182	HGNC:649	ARCN1
ENSG00000095139	ENST00000264028	HGNC:649	ARCN1
ENSG00000095139	ENST00000614498	HGNC:649	ARCN1
ENSG00000050555	ENST00000361069	HGNC:6494	LAMC3
ENSG00000050555	ENST00000480883	HGNC:6494	LAMC3
ENSG00000050555	ENST00000355452	HGNC:6494	LAMC3
ENSG00000050555	ENST00000462567	HGNC:6494	LAMC3
ENSG00000005893	ENST00000434600	HGNC:6501	LAMP2
ENSG00000005893	ENST00000200639	HGNC:6501	LAMP2
ENSG00000005893	ENST00000486593	HGNC:6501	LAMP2
ENSG00000005893	ENST00000371335	HGNC:6501	LAMP2
ENSG00000133424	ENST00000608642	HGNC:6511	LARGE1
ENSG00000133424	ENST00000610186	HGNC:6511	LARGE1
ENSG00000133424	ENST00000421232	HGNC:6511	LARGE1
ENSG00000133424	ENST00000609799	HGNC:6511	LARGE1
ENSG00000133424	ENST00000354992	HGNC:6511	LARGE1
ENSG00000133424	ENST00000402320	HGNC:6511	LARGE1
ENSG00000133424	ENST00000421768	HGNC:6511	LARGE1
ENSG00000133424	ENST00000476315	HGNC:6511	LARGE1
ENSG00000133424	ENST00000430220	HGNC:6511	LARGE1
ENSG00000133424	ENST00000413114	HGNC:6511	LARGE1
ENSG00000133424	ENST00000462606	HGNC:6511	LARGE1
ENSG00000133424	ENST00000494763	HGNC:6511	LARGE1
ENSG00000133424	ENST00000434071	HGNC:6511	LARGE1
ENSG00000133424	ENST00000432776	HGNC:6511	LARGE1
ENSG00000133424	ENST00000423375	HGNC:6511	LARGE1
ENSG00000133424	ENST00000397394	HGNC:6511	LARGE1
ENSG00000143815	ENST00000272163	HGNC:6518	LBR
ENSG00000143815	ENST00000651341	HGNC:6518	LBR
ENSG00000143815	ENST00000441022	HGNC:6518	LBR
ENSG00000143815	ENST00000424022	HGNC:6518	LBR
ENSG00000143815	ENST00000487054	HGNC:6518	LBR
ENSG00000143815	ENST00000425080	HGNC:6518	LBR
ENSG00000143815	ENST00000488632	HGNC:6518	LBR
ENSG00000143815	ENST00000421383	HGNC:6518	LBR
ENSG00000143815	ENST00000338179	HGNC:6518	LBR
ENSG00000166685	ENST00000299886	HGNC:6545	COG1
ENSG00000166685	ENST00000438720	HGNC:6545	COG1
ENSG00000166685	ENST00000582587	HGNC:6545	COG1
ENSG00000166685	ENST00000577844	HGNC:6545	COG1
ENSG00000166685	ENST00000580271	HGNC:6545	COG1
ENSG00000166685	ENST00000582512	HGNC:6545	COG1
ENSG00000166685	ENST00000577238	HGNC:6545	COG1
ENSG00000166685	ENST00000582672	HGNC:6545	COG1
ENSG00000166685	ENST00000582973	HGNC:6545	COG1
ENSG00000166685	ENST00000618996	HGNC:6545	COG1
ENSG00000106003	ENST00000402506	HGNC:6560	LFNG
ENSG00000106003	ENST00000402045	HGNC:6560	LFNG
ENSG00000106003	ENST00000222725	HGNC:6560	LFNG
ENSG00000106003	ENST00000359574	HGNC:6560	LFNG
ENSG00000106003	ENST00000493850	HGNC:6560	LFNG
ENSG00000106003	ENST00000338732	HGNC:6560	LFNG
ENSG00000106003	ENST00000614382	HGNC:6560	LFNG
ENSG00000108231	ENST00000371418	HGNC:6572	LGI1
ENSG00000108231	ENST00000627420	HGNC:6572	LGI1
ENSG00000108231	ENST00000629035	HGNC:6572	LGI1
ENSG00000108231	ENST00000630487	HGNC:6572	LGI1
ENSG00000108231	ENST00000478763	HGNC:6572	LGI1
ENSG00000108231	ENST00000636754	HGNC:6572	LGI1
ENSG00000108231	ENST00000630184	HGNC:6572	LGI1
ENSG00000108231	ENST00000635953	HGNC:6572	LGI1
ENSG00000108231	ENST00000637611	HGNC:6572	LGI1
ENSG00000108231	ENST00000636232	HGNC:6572	LGI1
ENSG00000108231	ENST00000630047	HGNC:6572	LGI1
ENSG00000108231	ENST00000637689	HGNC:6572	LGI1
ENSG00000108231	ENST00000638049	HGNC:6572	LGI1
ENSG00000108231	ENST00000637037	HGNC:6572	LGI1
ENSG00000108231	ENST00000636946	HGNC:6572	LGI1
ENSG00000108231	ENST00000637925	HGNC:6572	LGI1
ENSG00000108231	ENST00000636155	HGNC:6572	LGI1
ENSG00000108231	ENST00000627699	HGNC:6572	LGI1
ENSG00000108231	ENST00000371413	HGNC:6572	LGI1
ENSG00000108231	ENST00000637347	HGNC:6572	LGI1
ENSG00000108231	ENST00000636140	HGNC:6572	LGI1
ENSG00000108231	ENST00000636683	HGNC:6572	LGI1
ENSG00000108231	ENST00000635725	HGNC:6572	LGI1
ENSG00000108231	ENST00000485458	HGNC:6572	LGI1
ENSG00000108231	ENST00000464250	HGNC:6572	LGI1
ENSG00000108231	ENST00000626307	HGNC:6572	LGI1
ENSG00000108231	ENST00000630412	HGNC:6572	LGI1
ENSG00000108231	ENST00000626946	HGNC:6572	LGI1
ENSG00000108231	ENST00000635804	HGNC:6572	LGI1
ENSG00000108231	ENST00000636775	HGNC:6572	LGI1
ENSG00000107187	ENST00000371746	HGNC:6595	LHX3
ENSG00000107187	ENST00000371748	HGNC:6595	LHX3
ENSG00000107187	ENST00000619587	HGNC:6595	LHX3
ENSG00000107187	ENST00000645419	HGNC:6595	LHX3
ENSG00000174405	ENST00000442234	HGNC:6601	LIG4
ENSG00000174405	ENST00000611712	HGNC:6601	LIG4
ENSG00000174405	ENST00000405925	HGNC:6601	LIG4
ENSG00000174405	ENST00000614526	HGNC:6601	LIG4
ENSG00000174405	ENST00000356922	HGNC:6601	LIG4
ENSG00000118520	ENST00000672052	HGNC:663	ARG1
ENSG00000118520	ENST00000673234	HGNC:663	ARG1
ENSG00000118520	ENST00000672233	HGNC:663	ARG1
ENSG00000118520	ENST00000469293	HGNC:663	ARG1
ENSG00000118520	ENST00000356962	HGNC:663	ARG1
ENSG00000118520	ENST00000275196	HGNC:663	ARG1
ENSG00000118520	ENST00000368087	HGNC:663	ARG1
ENSG00000118520	ENST00000673427	HGNC:663	ARG1
ENSG00000118520	ENST00000498260	HGNC:663	ARG1
ENSG00000118520	ENST00000484820	HGNC:663	ARG1
ENSG00000118520	ENST00000640973	HGNC:663	ARG1
ENSG00000160789	ENST00000502751	HGNC:6636	LMNA
ENSG00000160789	ENST00000368301	HGNC:6636	LMNA
ENSG00000160789	ENST00000495341	HGNC:6636	LMNA
ENSG00000160789	ENST00000470835	HGNC:6636	LMNA
ENSG00000160789	ENST00000515711	HGNC:6636	LMNA
ENSG00000160789	ENST00000368300	HGNC:6636	LMNA
ENSG00000160789	ENST00000478063	HGNC:6636	LMNA
ENSG00000160789	ENST00000470199	HGNC:6636	LMNA
ENSG00000160789	ENST00000469565	HGNC:6636	LMNA
ENSG00000160789	ENST00000368299	HGNC:6636	LMNA
ENSG00000160789	ENST00000502357	HGNC:6636	LMNA
ENSG00000160789	ENST00000448611	HGNC:6636	LMNA
ENSG00000160789	ENST00000515459	HGNC:6636	LMNA
ENSG00000160789	ENST00000368297	HGNC:6636	LMNA
ENSG00000160789	ENST00000504687	HGNC:6636	LMNA
ENSG00000160789	ENST00000473598	HGNC:6636	LMNA
ENSG00000160789	ENST00000515824	HGNC:6636	LMNA
ENSG00000160789	ENST00000496738	HGNC:6636	LMNA
ENSG00000160789	ENST00000368298	HGNC:6636	LMNA
ENSG00000160789	ENST00000498722	HGNC:6636	LMNA
ENSG00000160789	ENST00000508500	HGNC:6636	LMNA
ENSG00000160789	ENST00000459904	HGNC:6636	LMNA
ENSG00000160789	ENST00000506981	HGNC:6636	LMNA
ENSG00000160789	ENST00000361308	HGNC:6636	LMNA
ENSG00000160789	ENST00000347559	HGNC:6636	LMNA
ENSG00000136944	ENST00000526117	HGNC:6654	LMX1B
ENSG00000136944	ENST00000373474	HGNC:6654	LMX1B
ENSG00000136944	ENST00000355497	HGNC:6654	LMX1B
ENSG00000121207	ENST00000500890	HGNC:6685	LRAT
ENSG00000121207	ENST00000502525	HGNC:6685	LRAT
ENSG00000121207	ENST00000499392	HGNC:6685	LRAT
ENSG00000121207	ENST00000507827	HGNC:6685	LRAT
ENSG00000121207	ENST00000336356	HGNC:6685	LRAT
ENSG00000121207	ENST00000510733	HGNC:6685	LRAT
ENSG00000121207	ENST00000502474	HGNC:6685	LRAT
ENSG00000121207	ENST00000510919	HGNC:6685	LRAT
ENSG00000081479	ENST00000649046	HGNC:6694	LRP2
ENSG00000081479	ENST00000650252	HGNC:6694	LRP2
ENSG00000081479	ENST00000649153	HGNC:6694	LRP2
ENSG00000081479	ENST00000491228	HGNC:6694	LRP2
ENSG00000081479	ENST00000461418	HGNC:6694	LRP2
ENSG00000081479	ENST00000443831	HGNC:6694	LRP2
ENSG00000081479	ENST00000493501	HGNC:6694	LRP2
ENSG00000134569	ENST00000378623	HGNC:6696	LRP4
ENSG00000134569	ENST00000529604	HGNC:6696	LRP4
ENSG00000134569	ENST00000527656	HGNC:6696	LRP4
ENSG00000134569	ENST00000529921	HGNC:6696	LRP4
ENSG00000134569	ENST00000534404	HGNC:6696	LRP4
ENSG00000162337	ENST00000294304	HGNC:6697	LRP5
ENSG00000162337	ENST00000529993	HGNC:6697	LRP5
ENSG00000162337	ENST00000528890	HGNC:6697	LRP5
ENSG00000162337	ENST00000528714	HGNC:6697	LRP5
ENSG00000162337	ENST00000533695	HGNC:6697	LRP5
ENSG00000162337	ENST00000529702	HGNC:6697	LRP5
ENSG00000162337	ENST00000529481	HGNC:6697	LRP5
ENSG00000070018	ENST00000261349	HGNC:6698	LRP6
ENSG00000070018	ENST00000538239	HGNC:6698	LRP6
ENSG00000070018	ENST00000540527	HGNC:6698	LRP6
ENSG00000070018	ENST00000543091	HGNC:6698	LRP6
ENSG00000070018	ENST00000540415	HGNC:6698	LRP6
ENSG00000070018	ENST00000545658	HGNC:6698	LRP6
ENSG00000070018	ENST00000535731	HGNC:6698	LRP6
ENSG00000281324	ENST00000628182	HGNC:6698	LRP6
ENSG00000281324	ENST00000625211	HGNC:6698	LRP6
ENSG00000281324	ENST00000626957	HGNC:6698	LRP6
ENSG00000281324	ENST00000626698	HGNC:6698	LRP6
ENSG00000281324	ENST00000626446	HGNC:6698	LRP6
ENSG00000281324	ENST00000627346	HGNC:6698	LRP6
ENSG00000281324	ENST00000626182	HGNC:6698	LRP6
ENSG00000163956	ENST00000650182	HGNC:6701	LRPAP1
ENSG00000163956	ENST00000296325	HGNC:6701	LRPAP1
ENSG00000163956	ENST00000648517	HGNC:6701	LRPAP1
ENSG00000163956	ENST00000515119	HGNC:6701	LRPAP1
ENSG00000163956	ENST00000509198	HGNC:6701	LRPAP1
ENSG00000163956	ENST00000650633	HGNC:6701	LRPAP1
ENSG00000119681	ENST00000261978	HGNC:6715	LTBP2
ENSG00000119681	ENST00000553939	HGNC:6715	LTBP2
ENSG00000119681	ENST00000554861	HGNC:6715	LTBP2
ENSG00000119681	ENST00000556690	HGNC:6715	LTBP2
ENSG00000119681	ENST00000556206	HGNC:6715	LTBP2
ENSG00000119681	ENST00000557425	HGNC:6715	LTBP2
ENSG00000168056	ENST00000322147	HGNC:6716	LTBP3
ENSG00000168056	ENST00000529582	HGNC:6716	LTBP3
ENSG00000168056	ENST00000301873	HGNC:6716	LTBP3
ENSG00000168056	ENST00000530785	HGNC:6716	LTBP3
ENSG00000168056	ENST00000529189	HGNC:6716	LTBP3
ENSG00000168056	ENST00000532932	HGNC:6716	LTBP3
ENSG00000168056	ENST00000528516	HGNC:6716	LTBP3
ENSG00000168056	ENST00000526927	HGNC:6716	LTBP3
ENSG00000168056	ENST00000532661	HGNC:6716	LTBP3
ENSG00000168056	ENST00000529371	HGNC:6716	LTBP3
ENSG00000168056	ENST00000530866	HGNC:6716	LTBP3
ENSG00000168056	ENST00000526124	HGNC:6716	LTBP3
ENSG00000168056	ENST00000530990	HGNC:6716	LTBP3
ENSG00000168056	ENST00000525443	HGNC:6716	LTBP3
ENSG00000168056	ENST00000527339	HGNC:6716	LTBP3
ENSG00000168056	ENST00000528966	HGNC:6716	LTBP3
ENSG00000168056	ENST00000529764	HGNC:6716	LTBP3
ENSG00000168056	ENST00000527792	HGNC:6716	LTBP3
ENSG00000168056	ENST00000526825	HGNC:6716	LTBP3
ENSG00000168056	ENST00000530426	HGNC:6716	LTBP3
ENSG00000168056	ENST00000524798	HGNC:6716	LTBP3
ENSG00000099949	ENST00000414985	HGNC:6742	LZTR1
ENSG00000099949	ENST00000493460	HGNC:6742	LZTR1
ENSG00000099949	ENST00000646124	HGNC:6742	LZTR1
ENSG00000099949	ENST00000443265	HGNC:6742	LZTR1
ENSG00000099949	ENST00000645935	HGNC:6742	LZTR1
ENSG00000099949	ENST00000644435	HGNC:6742	LZTR1
ENSG00000099949	ENST00000642151	HGNC:6742	LZTR1
ENSG00000099949	ENST00000480895	HGNC:6742	LZTR1
ENSG00000099949	ENST00000646506	HGNC:6742	LZTR1
ENSG00000099949	ENST00000497716	HGNC:6742	LZTR1
ENSG00000099949	ENST00000643578	HGNC:6742	LZTR1
ENSG00000099949	ENST00000495142	HGNC:6742	LZTR1
ENSG00000099949	ENST00000461510	HGNC:6742	LZTR1
ENSG00000099949	ENST00000492480	HGNC:6742	LZTR1
ENSG00000099949	ENST00000643710	HGNC:6742	LZTR1
ENSG00000099949	ENST00000415354	HGNC:6742	LZTR1
ENSG00000099949	ENST00000491432	HGNC:6742	LZTR1
ENSG00000099949	ENST00000415817	HGNC:6742	LZTR1
ENSG00000099949	ENST00000439171	HGNC:6742	LZTR1
ENSG00000099949	ENST00000452988	HGNC:6742	LZTR1
ENSG00000099949	ENST00000463909	HGNC:6742	LZTR1
ENSG00000099949	ENST00000498649	HGNC:6742	LZTR1
ENSG00000135387	ENST00000341394	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000526477	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000389645	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000528856	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000534042	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000534825	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000532820	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000530820	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000529307	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000526494	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000532755	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000533641	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000530008	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000533657	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000528948	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000531668	HGNC:6743	CAPRIN1
ENSG00000135387	ENST00000533562	HGNC:6743	CAPRIN1
ENSG00000181541	ENST00000317605	HGNC:6758	MAB21L2
ENSG00000175387	ENST00000262160	HGNC:6768	SMAD2
ENSG00000175387	ENST00000402690	HGNC:6768	SMAD2
ENSG00000175387	ENST00000586040	HGNC:6768	SMAD2
ENSG00000175387	ENST00000591214	HGNC:6768	SMAD2
ENSG00000175387	ENST00000587353	HGNC:6768	SMAD2
ENSG00000175387	ENST00000587269	HGNC:6768	SMAD2
ENSG00000175387	ENST00000586514	HGNC:6768	SMAD2
ENSG00000175387	ENST00000587421	HGNC:6768	SMAD2
ENSG00000175387	ENST00000586487	HGNC:6768	SMAD2
ENSG00000175387	ENST00000589877	HGNC:6768	SMAD2
ENSG00000175387	ENST00000585978	HGNC:6768	SMAD2
ENSG00000175387	ENST00000356825	HGNC:6768	SMAD2
ENSG00000166949	ENST00000559460	HGNC:6769	SMAD3
ENSG00000166949	ENST00000327367	HGNC:6769	SMAD3
ENSG00000166949	ENST00000559937	HGNC:6769	SMAD3
ENSG00000166949	ENST00000559092	HGNC:6769	SMAD3
ENSG00000166949	ENST00000560175	HGNC:6769	SMAD3
ENSG00000166949	ENST00000540846	HGNC:6769	SMAD3
ENSG00000166949	ENST00000558894	HGNC:6769	SMAD3
ENSG00000166949	ENST00000439724	HGNC:6769	SMAD3
ENSG00000166949	ENST00000558739	HGNC:6769	SMAD3
ENSG00000166949	ENST00000537194	HGNC:6769	SMAD3
ENSG00000166949	ENST00000558428	HGNC:6769	SMAD3
ENSG00000166949	ENST00000558827	HGNC:6769	SMAD3
ENSG00000166949	ENST00000560402	HGNC:6769	SMAD3
ENSG00000166949	ENST00000560424	HGNC:6769	SMAD3
ENSG00000166949	ENST00000558763	HGNC:6769	SMAD3
ENSG00000141646	ENST00000588860	HGNC:6770	SMAD4
ENSG00000141646	ENST00000398417	HGNC:6770	SMAD4
ENSG00000141646	ENST00000589076	HGNC:6770	SMAD4
ENSG00000141646	ENST00000590061	HGNC:6770	SMAD4
ENSG00000141646	ENST00000342988	HGNC:6770	SMAD4
ENSG00000141646	ENST00000592911	HGNC:6770	SMAD4
ENSG00000141646	ENST00000589941	HGNC:6770	SMAD4
ENSG00000141646	ENST00000588745	HGNC:6770	SMAD4
ENSG00000141646	ENST00000592186	HGNC:6770	SMAD4
ENSG00000141646	ENST00000589706	HGNC:6770	SMAD4
ENSG00000141646	ENST00000585448	HGNC:6770	SMAD4
ENSG00000141646	ENST00000591126	HGNC:6770	SMAD4
ENSG00000141646	ENST00000611848	HGNC:6770	SMAD4
ENSG00000141646	ENST00000590499	HGNC:6770	SMAD4
ENSG00000141646	ENST00000593223	HGNC:6770	SMAD4
